 -2.02446    1.12349   -2.02446
  0.375      0.187411   0.156298
  0.178448  -0.400969   0.178448
 -0.500378   1.5       -0.500378
 -2.02446    1.12349   -2.02446
  0.156298   0.187411   0.375
