0.8436260223388672	9.814128460458654e-8	9.417250936821427e-7	0.1753862715352421	0.11319897491766781
1.5766210556030273	1.4497301150563917e-7	8.224037126628767e-7	0.18589778168227333	0.18590473181324244
1.4578180313110352	4.426768166830349e-7	1.7756782901010737e-6	0.224936211946005	0.2249370889591349
1.9325170516967773	4.0850561884136803e-7	1.5551558882774192e-6	0.23298394526728217	0.23306802911586977
1.062873125076294	1.4638557654085541e-7	5.070775606385987e-7	0.3404448033953429	0.3406617262065161
1.5184829235076904	2.406433861516271e-7	1.290994502144574e-6	0.21211851839869356	0.21212491390353164
0.7521500587463379	2.1521501347060667e-13	2.1073424255447017e-8	0.15943712196775306	0.16173125574531927
3.3254659175872803	9.595783072951782e-8	1.0371036911789236e-6	0.31863100097195796	0.24060922311404126
0.9878709316253662	1.1115373941611879e-7	7.093328377850147e-7	0.1760420920291108	0.17814235528131678
1.6708920001983643	3.89820278445772e-8	1.1542389828584848e-7	0.2735215599302818	0.27186351875719067
